-1697.451395,-4573.396516,300.0
-1899.245706,-4327.065453,300.0
-1749.332463,-4475.777895,300.0
-1980.112908,-4471.388246,300.0
-1797.563795,-4405.924677,300.0
-1856.918727,-4234.145401,300.0
-1854.091115,-4347.669648,300.0
-1841.933631,-4458.893192,300.0
-1710.69259,-4350.827356,300.0
-1998.747741,-4363.133072,300.0
-1942.270247,-4361.602175,300.0
-1654.987395,-4279.245184,300.0
-1834.982938,-4519.955902,300.0
-1792.469112,-4492.866884,300.0
-1882.541622,-4401.051718,300.0
-2062.126102,-4412.141685,300.0
-1789.25535,-4326.016621,300.0
-1660.667531,-4344.498239,300.0
-1885.643275,-4467.013545,300.0
-1776.101351,-4440.584718,300.0
-1650.104471,-4399.747529,300.0
-1619.872693,-4471.882767,300.0
-1744.337431,-4525.456665,300.0
-1888.296497,-4271.659212,300.0
-1714.541629,-4266.439964,300.0
-1936.228874,-4243.470291,300.0
-1821.529984,-4286.286809,300.0
-1801.313183,-4597.36395,300.0
-1891.074282,-4535.83537,300.0
-1755.697704,-4291.382738,300.0
-1710.119593,-4500.010651,300.0
-1753.953802,-4227.349168,300.0
-1906.906416,-4584.42171,300.0
-1611.165642,-4347.258586,300.0
-1928.804836,-4490.047992,300.0
-1996.368561,-4535.613645,300.0
-1744.723581,-4408.853185,300.0
-1969.811433,-4418.751072,300.0
-1751.599535,-4601.070986,300.0
-2060.494309,-4355.606891,300.0
-1927.833234,-4399.513347,300.0
-1599.332025,-4387.664783,300.0
-2064.542652,-4481.61,300.0
-1768.764508,-4374.048649,300.0
-1909.609464,-4625.76214,300.0
-2030.573942,-4309.840689,300.0
-1652.570845,-4545.099224,300.0
-2033.937181,-4444.245665,300.0
-1818.802024,-4199.722032,300.0
-1613.13376,-4522.569262,300.0
-1793.029651,-4254.074457,300.0
-1858.488238,-4571.881813,300.0
-1970.920056,-4304.683723,300.0
-1701.150957,-4390.379041,300.0
-1584.596058,-4433.383651,300.0
-2020.608791,-4502.566713,300.0
-1784.422252,-4548.031469,300.0
-1946.580174,-4554.005577,300.0
-1837.162815,-4386.533738,300.0
-1678.92867,-4457.045902,300.0
-1991.448268,-4582.742582,300.0
-1953.642975,-4605.688588,300.0
-1928.630446,-4446.045621,300.0
-1983.264387,-4252.00918,300.0
-1899.295532,-4205.849354,300.0
-1843.689989,-4631.959218,300.0
-2014.330746,-4407.799371,300.0
-1709.471859,-4222.280643,300.0
-1693.72692,-4304.73604,300.0
-1861.191285,-4303.379534,300.0
-1656.469711,-4502.76477,300.0
-1620.146735,-4303.940074,300.0
-1785.119813,-4636.49959,300.0
-2042.233169,-4537.007521,300.0
-1721.679169,-4443.707547,300.0
-1591.011124,-4597.503462,300.0
-1584.48395,-4638.948526,300.0
-2068.628364,-4152.338983,300.0
-1667.356638,-4647.172267,300.0
-2184.622723,-4307.609741,300.0
-1734.035956,-4742.962283,300.0
-1998.722828,-4658.498907,300.0
-1480.38549,-4260.166902,300.0
-2038.757823,-4631.203112,300.0
-1582.951808,-4219.986166,300.0
-1939.517374,-4685.890616,300.0
-2120.771017,-4509.031605,300.0
-1764.952838,-4694.007232,300.0
-2016.996424,-4184.127816,300.0
-2196.506166,-4354.289,300.0
-2039.654686,-4683.526384,300.0
-2169.077087,-4396.054194,300.0
-1982.753673,-4098.914562,300.0
-1483.786097,-4557.358851,300.0
-2118.354468,-4347.572488,300.0
-2154.091991,-4236.462298,300.0
-1715.326385,-4167.454872,300.0
-1502.844449,-4361.365503,300.0
-1685.368649,-4705.052356,300.0
-1688.906278,-4612.657966,300.0
-1913.309026,-4104.551101,300.0
-1961.615096,-4172.400078,300.0
-1528.679103,-4531.536653,300.0
-1623.049085,-4146.323769,300.0
-1886.951201,-4156.516873,300.0
